Algorithm,Allocation,Processes,MessageSize,Latency
Default,socket,3,1024,1.60
Default,socket,3,2048,2.11
Default,socket,3,4096,3.05
Default,socket,3,8192,4.84
Default,socket,3,16384,8.36
Default,socket,3,32768,15.49
Default,socket,3,65536,29.44
Default,socket,3,131072,23.13
Default,socket,3,262144,39.64
Default,socket,3,524288,75.74
Default,socket,3,1048576,172.94
Default,socket,4,1,0.45
Default,socket,4,2,0.44
Default,socket,4,4,0.44
Default,socket,4,8,0.44
Default,socket,4,16,0.48
Default,socket,4,32,0.65
Default,socket,4,64,0.67
Default,socket,4,128,0.94
Default,socket,4,256,1.01
Default,socket,4,512,1.20
Default,socket,4,1024,1.63
Default,socket,4,2048,2.46
Default,socket,4,4096,3.73
Default,socket,4,8192,6.22
Default,socket,4,16384,11.28
Default,socket,4,32768,11.54
Default,socket,4,65536,17.09
Default,socket,4,131072,32.80
Default,socket,4,262144,66.40
Default,socket,4,524288,138.38
Default,socket,4,1048576,225.61
Default,socket,5,1,0.46
Default,socket,5,2,0.46
Default,socket,5,4,0.46
Default,socket,5,8,0.46
Default,socket,5,16,0.47
Default,socket,5,32,0.52
Default,socket,5,64,0.55
Default,socket,5,128,0.93
Default,socket,5,256,0.97
Default,socket,5,512,1.19
Default,socket,5,1024,1.62
Default,socket,5,2048,2.88
Default,socket,5,4096,3.70
Default,socket,5,8192,7.05
Default,socket,5,16384,12.76
Default,socket,5,32768,12.46
Default,socket,5,65536,26.39
Default,socket,5,131072,53.93
Default,socket,5,262144,52.16
Default,socket,5,524288,193.02
Default,socket,5,1048576,309.31
Default,socket,6,1,0.61
Default,socket,6,2,0.61
Default,socket,6,4,0.61
Default,socket,6,8,0.61
Default,socket,6,16,0.64
Default,socket,6,32,0.69
Default,socket,6,64,0.83
Default,socket,6,128,1.24
Default,socket,6,256,1.27
Default,socket,6,512,1.54
Default,socket,6,1024,2.13
Default,socket,6,2048,3.44
Default,socket,6,4096,4.70
Default,socket,6,8192,8.31
Default,socket,6,16384,14.91
Default,socket,6,32768,14.06
Default,socket,6,65536,29.32
Default,socket,6,131072,60.24
Default,socket,6,262144,65.50
Default,socket,6,524288,198.81
Default,socket,6,1048576,358.32
Default,socket,7,1,0.70
Default,socket,7,2,0.68
Default,socket,7,4,0.67
Default,socket,7,8,0.67
Default,socket,7,16,0.70
Default,socket,7,32,0.82
Default,socket,7,64,0.89
Default,socket,7,128,1.30
Default,socket,7,256,1.39
Default,socket,7,512,1.73
Default,socket,7,1024,2.32
Default,socket,7,2048,3.90
Default,socket,7,4096,5.54
Default,socket,7,8192,9.20
Default,socket,7,16384,16.59
Default,socket,7,32768,16.88
Default,socket,7,65536,32.93
Default,socket,7,131072,67.95
Default,socket,7,262144,95.71
Default,socket,7,524288,178.60
Default,socket,7,1048576,411.18
Default,socket,8,1,0.92
Default,socket,8,2,0.91
Default,socket,8,4,0.91
Default,socket,8,8,0.95
Default,socket,8,16,0.97
Default,socket,8,32,1.12
Default,socket,8,64,1.28
Default,socket,8,128,1.67
Default,socket,8,256,1.74
Default,socket,8,512,2.18
Default,socket,8,1024,2.97
Default,socket,8,2048,4.54
Default,socket,8,4096,6.77
Default,socket,8,8192,10.87
Default,socket,8,16384,10.27
Default,socket,8,32768,17.00
Default,socket,8,65536,25.74
Default,socket,8,131072,64.45
Default,socket,8,262144,159.29
Default,socket,8,524288,212.59
Default,socket,8,1048576,453.07
Default,socket,9,1,1.34
Default,socket,9,2,1.30
Default,socket,9,4,1.27
Default,socket,9,8,1.29
Default,socket,9,16,1.30
Default,socket,9,32,1.48
Default,socket,9,64,1.61
Default,socket,9,128,1.98
Default,socket,9,256,2.18
Default,socket,9,512,2.59
Default,socket,9,1024,3.69
Default,socket,9,2048,4.99
Default,socket,9,4096,6.92
Default,socket,9,8192,11.05
Default,socket,9,16384,11.64
Default,socket,9,32768,16.88
Default,socket,9,65536,36.80
Default,socket,9,131072,85.69
Default,socket,9,262144,164.99
Default,socket,9,524288,201.32
Default,socket,9,1048576,499.94
Default,socket,10,1,1.38
Default,socket,10,2,1.17
Default,socket,10,4,1.18
Default,socket,10,8,1.16
Default,socket,10,16,1.23
Default,socket,10,32,1.39
Default,socket,10,64,1.58
Default,socket,10,128,1.97
Default,socket,10,256,2.10
Default,socket,10,512,2.58
Default,socket,10,1024,3.60
Default,socket,10,2048,5.07
Default,socket,10,4096,7.25
Default,socket,10,8192,11.77
Default,socket,10,16384,12.98
Default,socket,10,32768,21.05
Default,socket,10,65536,42.45
Default,socket,10,131072,85.08
Default,socket,10,262144,129.27
Default,socket,10,524288,207.39
Default,socket,10,1048576,555.85
Default,socket,11,1,1.05
Default,socket,11,2,1.02
Default,socket,11,4,1.03
Default,socket,11,8,1.05
Default,socket,11,16,1.10
Default,socket,11,32,1.34
Default,socket,11,64,1.51
Default,socket,11,128,1.86
Default,socket,11,256,2.08
Default,socket,11,512,2.51
Default,socket,11,1024,3.76
Default,socket,11,2048,4.95
Default,socket,11,4096,7.58
Default,socket,11,8192,12.24
Default,socket,11,16384,13.80
Default,socket,11,32768,22.67
Default,socket,11,65536,47.96
Default,socket,11,131072,103.96
Default,socket,11,262144,129.88
Default,socket,11,524288,210.17
Default,socket,11,1048576,607.60
Default,socket,12,1,1.15
Default,socket,12,2,1.08
Default,socket,12,4,1.07
Default,socket,12,8,1.14
Default,socket,12,16,1.14
Default,socket,12,32,1.38
Default,socket,12,64,1.54
Default,socket,12,128,1.96
Default,socket,12,256,2.16
Default,socket,12,512,2.98
Default,socket,12,1024,3.82
Default,socket,12,2048,5.33
Default,socket,12,4096,8.23
Default,socket,12,8192,13.70
Default,socket,12,16384,14.28
Default,socket,12,32768,23.82
Default,socket,12,65536,50.55
Default,socket,12,131072,112.09
Default,socket,12,262144,145.39
Default,socket,12,524288,218.63
Default,socket,12,1048576,649.17
Default,socket,13,1,1.09
Default,socket,13,2,1.07
Default,socket,13,4,1.08
Default,socket,13,8,1.12
Default,socket,13,16,1.12
Default,socket,13,32,1.38
Default,socket,13,64,1.54
Default,socket,13,128,1.96
Default,socket,13,256,2.20
Default,socket,13,512,2.88
Default,socket,13,1024,3.89
Default,socket,13,2048,5.96
Default,socket,13,4096,8.88
Default,socket,13,8192,14.50
Default,socket,13,16384,16.25
Default,socket,13,32768,27.28
Default,socket,13,65536,58.81
Default,socket,13,131072,77.50
Default,socket,13,262144,158.11
Default,socket,13,524288,214.88
Default,socket,13,1048576,699.52
Default,socket,14,1,1.17
Default,socket,14,2,1.02
Default,socket,14,4,1.00
Default,socket,14,8,1.02
Default,socket,14,16,1.15
Default,socket,14,32,1.33
Default,socket,14,64,1.50
Default,socket,14,128,1.92
Default,socket,14,256,2.17
Default,socket,14,512,3.22
Default,socket,14,1024,4.20
Default,socket,14,2048,6.47
Default,socket,14,4096,9.54
Default,socket,14,8192,16.03
Default,socket,14,16384,15.94
Default,socket,14,32768,26.93
Default,socket,14,65536,60.35
Default,socket,14,131072,133.93
Default,socket,14,262144,162.18
Default,socket,14,524288,200.02
Default,socket,14,1048576,758.92
Default,socket,15,1,0.97
Default,socket,15,2,0.93
Default,socket,15,4,0.93
Default,socket,15,8,0.94
Default,socket,15,16,1.07
Default,socket,15,32,1.28
Default,socket,15,64,1.41
Default,socket,15,128,1.89
Default,socket,15,256,2.41
Default,socket,15,512,2.88
Default,socket,15,1024,4.14
Default,socket,15,2048,6.30
Default,socket,15,4096,9.74
Default,socket,15,8192,16.45
Default,socket,15,16384,18.65
Default,socket,15,32768,23.04
Default,socket,15,65536,50.98
Default,socket,15,131072,123.16
Default,socket,15,262144,225.65
Default,socket,15,524288,240.05
Default,socket,15,1048576,808.32
Default,socket,16,1,1.11
Default,socket,16,2,1.10
Default,socket,16,4,1.14
Default,socket,16,8,1.20
Default,socket,16,16,1.33
Default,socket,16,32,1.52
Default,socket,16,64,1.67
Default,socket,16,128,2.14
Default,socket,16,256,2.52
Default,socket,16,512,3.42
Default,socket,16,1024,4.84
Default,socket,16,2048,7.09
Default,socket,16,4096,10.93
Default,socket,16,8192,18.54
Default,socket,16,16384,33.67
Default,socket,16,32768,23.12
Default,socket,16,65536,51.82
Default,socket,16,131072,128.55
Default,socket,16,262144,177.84
Default,socket,16,524288,270.32
Default,socket,16,1048576,259.57
Default,socket,17,1,1.57
Default,socket,17,2,1.58
Default,socket,17,4,1.62
Default,socket,17,8,1.62
Default,socket,17,16,1.77
Default,socket,17,32,1.92
Default,socket,17,64,2.11
Default,socket,17,128,2.67
Default,socket,17,256,3.23
Default,socket,17,512,4.02
Default,socket,17,1024,5.44
Default,socket,17,2048,7.71
Default,socket,17,4096,11.64
Default,socket,17,8192,19.34
Default,socket,17,16384,34.64
Default,socket,17,32768,35.01
Default,socket,17,65536,72.90
Default,socket,17,131072,93.41
Default,socket,17,262144,150.02
Default,socket,17,524288,218.42
Default,socket,17,1048576,257.49
Default,socket,18,1,1.49
Default,socket,18,2,1.50
Default,socket,18,4,1.52
Default,socket,18,8,1.54
Default,socket,18,16,1.72
Default,socket,18,32,1.89
Default,socket,18,64,2.10
Default,socket,18,128,2.68
Default,socket,18,256,3.27
Default,socket,18,512,3.91
Default,socket,18,1024,5.29
Default,socket,18,2048,7.65
Default,socket,18,4096,11.48
Default,socket,18,8192,19.36
Default,socket,18,16384,37.75
Default,socket,18,32768,34.59
Default,socket,18,65536,73.53
Default,socket,18,131072,156.91
Default,socket,18,262144,181.98
Default,socket,18,524288,219.98
Default,socket,18,1048576,248.34
Default,socket,19,1,1.38
Default,socket,19,2,1.38
Default,socket,19,4,1.43
Default,socket,19,8,1.46
Default,socket,19,16,1.60
Default,socket,19,32,1.86
Default,socket,19,64,1.99
Default,socket,19,128,2.51
Default,socket,19,256,3.22
Default,socket,19,512,3.73
Default,socket,19,1024,5.20
Default,socket,19,2048,7.57
Default,socket,19,4096,11.82
Default,socket,19,8192,19.86
Default,socket,19,16384,38.67
Default,socket,19,32768,37.62
Default,socket,19,65536,64.25
Default,socket,19,131072,134.50
Default,socket,19,262144,180.35
Default,socket,19,524288,250.93
Default,socket,19,1048576,281.80
Default,socket,20,1,1.36
Default,socket,20,2,1.36
Default,socket,20,4,1.41
Default,socket,20,8,1.45
Default,socket,20,16,1.60
Default,socket,20,32,1.89
Default,socket,20,64,2.02
Default,socket,20,128,2.49
Default,socket,20,256,3.17
Default,socket,20,512,3.79
Default,socket,20,1024,5.45
Default,socket,20,2048,7.94
Default,socket,20,4096,12.33
Default,socket,20,8192,20.77
Default,socket,20,16384,41.72
Default,socket,20,32768,37.44
Default,socket,20,65536,80.33
Default,socket,20,131072,132.85
Default,socket,20,262144,189.68
Default,socket,20,524288,288.45
Default,socket,20,1048576,284.34
Default,socket,21,1,1.30
Default,socket,21,2,1.29
Default,socket,21,4,1.31
Default,socket,21,8,1.35
Default,socket,21,16,1.48
Default,socket,21,32,1.75
Default,socket,21,64,1.88
Default,socket,21,128,2.59
Default,socket,21,256,3.15
Default,socket,21,512,3.83
Default,socket,21,1024,5.23
Default,socket,21,2048,7.77
Default,socket,21,4096,12.11
Default,socket,21,8192,20.62
Default,socket,21,16384,41.71
Default,socket,21,32768,42.60
Default,socket,21,65536,74.00
Default,socket,21,131072,158.92
Default,socket,21,262144,183.93
Default,socket,21,524288,270.10
Default,socket,21,1048576,308.03
Default,socket,22,1,1.25
Default,socket,22,2,1.28
Default,socket,22,4,1.29
Default,socket,22,8,1.32
Default,socket,22,16,1.51
Default,socket,22,32,1.75
Default,socket,22,64,1.86
Default,socket,22,128,2.48
Default,socket,22,256,3.16
Default,socket,22,512,3.68
Default,socket,22,1024,5.29
Default,socket,22,2048,8.06
Default,socket,22,4096,12.62
Default,socket,22,8192,21.59
Default,socket,22,16384,44.19
Default,socket,22,32768,33.02
Default,socket,22,65536,71.67
Default,socket,22,131072,138.77
Default,socket,22,262144,215.52
Default,socket,22,524288,276.47
Default,socket,22,1048576,308.31
Default,socket,23,1,1.22
Default,socket,23,2,1.23
Default,socket,23,4,1.28
Default,socket,23,8,1.35
Default,socket,23,16,1.48
Default,socket,23,32,1.68
Default,socket,23,64,1.87
Default,socket,23,128,2.44
Default,socket,23,256,3.49
Default,socket,23,512,3.78
Default,socket,23,1024,5.40
Default,socket,23,2048,8.17
Default,socket,23,4096,13.11
Default,socket,23,8192,22.44
Default,socket,23,16384,46.03
Default,socket,23,32768,46.79
Default,socket,23,65536,64.96
Default,socket,23,131072,139.69
Default,socket,23,262144,168.36
Default,socket,23,524288,224.60
Default,socket,23,1048576,308.50
Default,socket,24,1,1.31
Default,socket,24,2,1.29
Default,socket,24,4,1.34
Default,socket,24,8,1.39
Default,socket,24,16,1.61
Default,socket,24,32,1.81
Default,socket,24,64,1.96
Default,socket,24,128,2.75
Default,socket,24,256,3.12
Default,socket,24,512,3.88
Default,socket,24,1024,5.65
Default,socket,24,2048,8.54
Default,socket,24,4096,13.61
Default,socket,24,8192,23.52
Default,socket,24,16384,47.49
Default,socket,24,32768,45.04
Default,socket,24,65536,94.41
Default,socket,24,131072,131.95
Default,socket,24,262144,185.13
Default,socket,24,524288,256.12
Default,socket,24,1048576,317.03
Default,socket,25,1,1.70
Default,socket,25,2,1.70
Default,socket,25,4,1.73
Default,socket,25,8,1.76
Default,socket,25,16,1.87
Default,socket,25,32,2.53
Default,socket,25,64,2.39
Default,socket,25,128,2.76
Default,socket,25,256,3.15
Default,socket,25,512,4.10
Default,socket,25,1024,6.08
Default,socket,25,2048,9.13
Default,socket,25,4096,14.53
Default,socket,25,8192,24.81
Default,socket,25,16384,48.98
Default,socket,25,32768,44.87
Default,socket,25,65536,62.72
Default,socket,25,131072,140.48
Default,socket,25,262144,171.95
Default,socket,25,524288,240.84
Default,socket,25,1048576,315.98
Default,socket,26,1,1.51
Default,socket,26,2,1.51
Default,socket,26,4,1.53
Default,socket,26,8,1.58
Default,socket,26,16,2.06
Default,socket,26,32,2.36
Default,socket,26,64,2.15
Default,socket,26,128,2.61
Default,socket,26,256,2.93
Default,socket,26,512,3.91
Default,socket,26,1024,5.75
Default,socket,26,2048,8.81
Default,socket,26,4096,14.40
Default,socket,26,8192,25.05
Default,socket,26,16384,51.45
Default,socket,26,32768,44.40
Default,socket,26,65536,92.23
Default,socket,26,131072,128.05
Default,socket,26,262144,180.70
Default,socket,26,524288,224.73
Default,socket,26,1048576,309.04
Default,socket,27,1,1.42
Default,socket,27,2,1.43
Default,socket,27,4,1.44
Default,socket,27,8,1.50
Default,socket,27,16,1.62
Default,socket,27,32,2.14
Default,socket,27,64,2.02
Default,socket,27,128,2.51
Default,socket,27,256,2.87
Default,socket,27,512,3.86
Default,socket,27,1024,5.83
Default,socket,27,2048,8.90
Default,socket,27,4096,14.83
Default,socket,27,8192,25.93
Default,socket,27,16384,52.02
Default,socket,27,32768,44.49
Default,socket,27,65536,68.89
Default,socket,27,131072,130.25
Default,socket,27,262144,177.68
Default,socket,27,524288,259.46
Default,socket,27,1048576,316.89
Default,socket,28,1,1.30
Default,socket,28,2,1.29
Default,socket,28,4,1.31
Default,socket,28,8,1.38
Default,socket,28,16,1.85
Default,socket,28,32,1.94
Default,socket,28,64,1.94
Default,socket,28,128,2.44
Default,socket,28,256,2.87
Default,socket,28,512,4.04
Default,socket,28,1024,6.17
Default,socket,28,2048,9.44
Default,socket,28,4096,15.41
Default,socket,28,8192,26.97
Default,socket,28,16384,53.34
Default,socket,28,32768,41.52
Default,socket,28,65536,85.62
Default,socket,28,131072,119.11
Default,socket,28,262144,169.73
Default,socket,28,524288,268.22
Default,socket,28,1048576,339.01
Default,socket,29,1,1.15
Default,socket,29,2,1.16
Default,socket,29,4,1.19
Default,socket,29,8,1.28
Default,socket,29,16,2.19
Default,socket,29,32,1.75
Default,socket,29,64,1.84
Default,socket,29,128,2.36
Default,socket,29,256,2.87
Default,socket,29,512,4.07
Default,socket,29,1024,6.29
Default,socket,29,2048,9.60
Default,socket,29,4096,15.85
Default,socket,29,8192,27.69
Default,socket,29,16384,55.34
Default,socket,29,32768,40.97
Default,socket,29,65536,58.38
Default,socket,29,131072,130.38
Default,socket,29,262144,193.80
Default,socket,29,524288,270.00
Default,socket,29,1048576,368.74
Default,socket,30,1,1.06
Default,socket,30,2,1.06
Default,socket,30,4,1.09
Default,socket,30,8,1.15
Default,socket,30,16,2.09
Default,socket,30,32,1.56
Default,socket,30,64,1.90
Default,socket,30,128,2.43
Default,socket,30,256,2.94
Default,socket,30,512,4.21
Default,socket,30,1024,6.79
Default,socket,30,2048,10.55
Default,socket,30,4096,17.01
Default,socket,30,8192,29.61
Default,socket,30,16384,55.91
Default,socket,30,32768,41.56
Default,socket,30,65536,79.48
Default,socket,30,131072,119.79
Default,socket,30,262144,205.27
Default,socket,30,524288,271.83
Default,socket,30,1048576,395.41
Default,socket,31,1,0.99
Default,socket,31,2,1.02
Default,socket,31,4,1.04
Default,socket,31,8,1.35
Default,socket,31,16,1.72
Default,socket,31,32,1.53
Default,socket,31,64,1.84
Default,socket,31,128,2.43
Default,socket,31,256,3.00
Default,socket,31,512,4.44
Default,socket,31,1024,7.18
Default,socket,31,2048,11.27
Default,socket,31,4096,18.47
Default,socket,31,8192,32.14
Default,socket,31,16384,57.91
Default,socket,31,32768,41.72
Default,socket,31,65536,58.30
Default,socket,31,131072,130.22
Default,socket,31,262144,167.10
Default,socket,31,524288,267.66
Default,socket,31,1048576,414.85
Default,socket,32,1,1.57
Default,socket,32,2,1.63
Default,socket,32,4,1.65
Default,socket,32,8,1.86
Default,socket,32,16,2.13
Default,socket,32,32,2.84
Default,socket,32,64,2.80
Default,socket,32,128,3.37
Default,socket,32,256,4.20
Default,socket,32,512,9.46
Default,socket,32,1024,12.42
Default,socket,32,2048,15.67
Default,socket,32,4096,21.89
Default,socket,32,8192,34.12
Default,socket,32,16384,21.64
Default,socket,32,32768,37.14
Default,socket,32,65536,75.46
Default,socket,32,131072,122.45
Default,socket,32,262144,187.14
Default,socket,32,524288,303.30
Default,socket,32,1048576,442.08
Default,socket,33,1,3.93
Default,socket,33,2,3.92
Default,socket,33,4,3.95
Default,socket,33,8,5.48
Default,socket,33,16,4.25
Default,socket,33,32,4.57
Default,socket,33,64,4.89
Default,socket,33,128,5.59
Default,socket,33,256,6.64
Default,socket,33,512,11.20
Default,socket,33,1024,14.16
Default,socket,33,2048,17.44
Default,socket,33,4096,23.41
Default,socket,33,8192,35.98
Default,socket,33,16384,27.51
Default,socket,33,32768,44.61
Default,socket,33,65536,76.24
Default,socket,33,131072,159.66
Default,socket,33,262144,194.81
Default,socket,33,524288,299.04
Default,socket,33,1048576,488.70
Default,socket,34,1,3.73
Default,socket,34,2,3.72
Default,socket,34,4,3.97
Default,socket,34,8,4.63
Default,socket,34,16,4.04
Default,socket,34,32,4.38
Default,socket,34,64,4.74
Default,socket,34,128,5.56
Default,socket,34,256,6.47
Default,socket,34,512,11.30
Default,socket,34,1024,14.34
Default,socket,34,2048,17.60
Default,socket,34,4096,23.94
Default,socket,34,8192,35.77
Default,socket,34,16384,27.78
Default,socket,34,32768,44.67
Default,socket,34,65536,89.03
Default,socket,34,131072,132.77
Default,socket,34,262144,242.10
Default,socket,34,524288,343.15
Default,socket,34,1048576,528.78
Default,socket,35,1,3.66
Default,socket,35,2,3.67
Default,socket,35,4,4.05
Default,socket,35,8,4.73
Default,socket,35,16,3.93
Default,socket,35,32,4.29
Default,socket,35,64,4.63
Default,socket,35,128,5.48
Default,socket,35,256,6.42
Default,socket,35,512,11.32
Default,socket,35,1024,14.47
Default,socket,35,2048,17.67
Default,socket,35,4096,24.18
Default,socket,35,8192,35.71
Default,socket,35,16384,26.91
Default,socket,35,32768,44.30
Default,socket,35,65536,87.13
Default,socket,35,131072,139.95
Default,socket,35,262144,214.06
Default,socket,35,524288,366.42
Default,socket,35,1048576,555.12
Default,socket,36,1,3.52
Default,socket,36,2,3.52
Default,socket,36,4,3.80
Default,socket,36,8,4.32
Default,socket,36,16,3.82
Default,socket,36,32,4.22
Default,socket,36,64,4.63
Default,socket,36,128,5.39
Default,socket,36,256,6.46
Default,socket,36,512,11.63
Default,socket,36,1024,14.67
Default,socket,36,2048,18.15
Default,socket,36,4096,24.94
Default,socket,36,8192,35.51
Default,socket,36,16384,27.82
Default,socket,36,32768,45.15
Default,socket,36,65536,72.94
Default,socket,36,131072,139.07
Default,socket,36,262144,223.03
Default,socket,36,524288,381.10
Default,socket,36,1048576,605.17
Default,socket,37,1,3.40
Default,socket,37,2,3.39
Default,socket,37,4,3.69
Default,socket,37,8,4.49
Default,socket,37,16,3.68
Default,socket,37,32,4.01
Default,socket,37,64,4.50
Default,socket,37,128,5.24
Default,socket,37,256,6.34
Default,socket,37,512,11.54
Default,socket,37,1024,14.72
Default,socket,37,2048,18.18
Default,socket,37,4096,24.98
Default,socket,37,8192,35.80
Default,socket,37,16384,27.85
Default,socket,37,32768,45.17
Default,socket,37,65536,76.39
Default,socket,37,131072,164.95
Default,socket,37,262144,236.11
Default,socket,37,524288,388.99
Default,socket,37,1048576,658.46
Default,socket,38,1,3.30
Default,socket,38,2,3.31
Default,socket,38,4,3.71
Default,socket,38,8,4.04
Default,socket,38,16,3.56
Default,socket,38,32,3.91
Default,socket,38,64,4.41
Default,socket,38,128,5.27
Default,socket,38,256,6.36
Default,socket,38,512,11.63
Default,socket,38,1024,14.90
Default,socket,38,2048,18.57
Default,socket,38,4096,25.45
Default,socket,38,8192,36.20
Default,socket,38,16384,28.04
Default,socket,38,32768,45.43
Default,socket,38,65536,91.59
Default,socket,38,131072,148.23
Default,socket,38,262144,242.33
Default,socket,38,524288,403.60
Default,socket,38,1048576,707.55
Default,socket,39,1,3.16
Default,socket,39,2,3.19
Default,socket,39,4,3.19
Default,socket,39,8,3.89
Default,socket,39,16,3.44
Default,socket,39,32,3.84
Default,socket,39,64,4.32
Default,socket,39,128,5.08
Default,socket,39,256,6.16
Default,socket,39,512,11.58
Default,socket,39,1024,14.79
Default,socket,39,2048,18.53
Default,socket,39,4096,25.42
Default,socket,39,8192,35.79
Default,socket,39,16384,27.73
Default,socket,39,32768,45.53
Default,socket,39,65536,90.02
Default,socket,39,131072,173.48
Default,socket,39,262144,273.31
Default,socket,39,524288,451.46
Default,socket,39,1048576,746.92
Default,socket,40,1,3.10
Default,socket,40,2,3.14
Default,socket,40,4,3.93
Default,socket,40,8,3.32
Default,socket,40,16,3.39
Default,socket,40,32,3.88
Default,socket,40,64,4.20
Default,socket,40,128,5.05
Default,socket,40,256,5.95
Default,socket,40,512,11.97
Default,socket,40,1024,15.28
Default,socket,40,2048,19.01
Default,socket,40,4096,26.41
Default,socket,40,8192,36.71
Default,socket,40,16384,28.60
Default,socket,40,32768,46.06
Default,socket,40,65536,90.79
Default,socket,40,131072,176.39
Default,socket,40,262144,283.15
Default,socket,40,524288,474.98
Default,socket,40,1048576,816.59
Default,socket,41,1,3.02
Default,socket,41,2,3.03
Default,socket,41,4,4.06
Default,socket,41,8,3.30
Default,socket,41,16,3.33
Default,socket,41,32,3.81
Default,socket,41,64,4.15
Default,socket,41,128,4.95
Default,socket,41,256,5.93
Default,socket,41,512,11.89
Default,socket,41,1024,15.18
Default,socket,41,2048,19.05
Default,socket,41,4096,26.51
Default,socket,41,8192,36.63
Default,socket,41,16384,28.68
Default,socket,41,32768,46.10
Default,socket,41,65536,73.83
Default,socket,41,131072,159.64
Default,socket,41,262144,261.16
Default,socket,41,524288,467.89
Default,socket,41,1048576,871.31
Default,socket,42,1,2.93
Default,socket,42,2,2.94
Default,socket,42,4,4.13
Default,socket,42,8,3.70
Default,socket,42,16,3.28
Default,socket,42,32,3.74
Default,socket,42,64,4.07
Default,socket,42,128,4.83
Default,socket,42,256,5.96
Default,socket,42,512,11.81
Default,socket,42,1024,15.35
Default,socket,42,2048,19.14
Default,socket,42,4096,26.59
Default,socket,42,8192,36.86
Default,socket,42,16384,29.40
Default,socket,42,32768,48.87
Default,socket,42,65536,96.22
Default,socket,42,131072,165.77
Default,socket,42,262144,306.41
Default,socket,42,524288,508.49
Default,socket,42,1048576,925.73
Default,socket,43,1,2.90
Default,socket,43,2,2.90
Default,socket,43,4,3.47
Default,socket,43,8,3.53
Default,socket,43,16,3.21
Default,socket,43,32,3.73
Default,socket,43,64,4.00
Default,socket,43,128,4.79
Default,socket,43,256,5.87
Default,socket,43,512,11.93
Default,socket,43,1024,15.12
Default,socket,43,2048,19.14
Default,socket,43,4096,26.73
Default,socket,43,8192,37.41
Default,socket,43,16384,30.00
Default,socket,43,32768,48.93
Default,socket,43,65536,75.74
Default,socket,43,131072,176.92
Default,socket,43,262144,284.26
Default,socket,43,524288,521.99
Default,socket,43,1048576,977.02
Default,socket,44,1,2.84
Default,socket,44,2,2.85
Default,socket,44,4,2.88
Default,socket,44,8,4.00
Default,socket,44,16,3.19
Default,socket,44,32,3.69
Default,socket,44,64,3.97
Default,socket,44,128,4.80
Default,socket,44,256,6.00
Default,socket,44,512,12.10
Default,socket,44,1024,15.64
Default,socket,44,2048,19.53
Default,socket,44,4096,27.38
Default,socket,44,8192,38.33
Default,socket,44,16384,29.69
Default,socket,44,32768,48.92
Default,socket,44,65536,84.69
Default,socket,44,131072,179.97
Default,socket,44,262144,302.35
Default,socket,44,524288,546.21
Default,socket,44,1048576,1031.14
Default,socket,45,1,2.75
Default,socket,45,2,2.78
Default,socket,45,4,3.59
Default,socket,45,8,3.34
Default,socket,45,16,3.11
Default,socket,45,32,3.62
Default,socket,45,64,3.96
Default,socket,45,128,4.78
Default,socket,45,256,5.97
Default,socket,45,512,12.18
Default,socket,45,1024,15.60
Default,socket,45,2048,19.92
Default,socket,45,4096,27.64
Default,socket,45,8192,39.40
Default,socket,45,16384,29.74
Default,socket,45,32768,47.06
Default,socket,45,65536,86.52
Default,socket,45,131072,190.31
Default,socket,45,262144,316.36
Default,socket,45,524288,583.08
Default,socket,45,1048576,1098.78
Default,socket,46,1,2.68
Default,socket,46,2,2.72
Default,socket,46,4,3.85
Default,socket,46,8,3.04
Default,socket,46,16,3.09
Default,socket,46,32,3.60
Default,socket,46,64,3.89
Default,socket,46,128,4.81
Default,socket,46,256,5.88
Default,socket,46,512,12.27
Default,socket,46,1024,15.80
Default,socket,46,2048,19.97
Default,socket,46,4096,27.91
Default,socket,46,8192,39.35
Default,socket,46,16384,30.66
Default,socket,46,32768,50.77
Default,socket,46,65536,87.62
Default,socket,46,131072,190.41
Default,socket,46,262144,350.75
Default,socket,46,524288,618.73
Default,socket,46,1048576,1155.14
Default,socket,47,1,2.70
Default,socket,47,2,2.72
Default,socket,47,4,3.52
Default,socket,47,8,3.02
Default,socket,47,16,3.19
Default,socket,47,32,3.58
Default,socket,47,64,3.88
Default,socket,47,128,4.80
Default,socket,47,256,5.89
Default,socket,47,512,12.35
Default,socket,47,1024,16.00
Default,socket,47,2048,20.34
Default,socket,47,4096,28.27
Default,socket,47,8192,40.21
Default,socket,47,16384,31.49
Default,socket,47,32768,52.43
Default,socket,47,65536,103.62
Default,socket,47,131072,196.12
Default,socket,47,262144,345.86
Default,socket,47,524288,646.59
Default,socket,47,1048576,1219.75
Default,socket,48,1,2.66
Default,socket,48,2,2.67
Default,socket,48,4,3.73
Default,socket,48,8,3.04
Default,socket,48,16,3.22
Default,socket,48,32,3.60
Default,socket,48,64,3.92
Default,socket,48,128,4.90
Default,socket,48,256,6.03
Default,socket,48,512,12.52
Default,socket,48,1024,16.19
Default,socket,48,2048,20.66
Default,socket,48,4096,28.96
Default,socket,48,8192,41.70
Default,socket,48,16384,31.89
Default,socket,48,32768,53.00
Default,socket,48,65536,105.83
Default,socket,48,131072,222.25
Default,socket,48,262144,369.88
Default,socket,48,524288,678.72
Default,socket,48,1048576,1282.48
Default,node,2,1,1.05
Default,node,2,2,1.03
